"GCAK7FA","Traditional Cache","","","F","","Skvelý výhľad","315,89","E","MartinSidlik","04/02/2024","20/03/2024","06/02/2024","Small","1,0","1,5","06/02/2024","","","20/03/2024"
"GC943V1","Unknown Cache","","","F","","Movies - Arrival","315,90","E","erik.grave1","21/05/2021","20/03/2024","05/06/2023","Small","3,0","2,0","05/06/2023","","","20/03/2024"
"GCA4GWC","Event Cache","","","F","","Všudezdejší-príď k fontáne","315,90","E","Galky","18/02/2023","20/03/2024","18/02/2023","Other","1,0","1,5","18/02/2023","","","20/03/2024"
"GC3W93K","Traditional Cache","","","F","","KKK/CCC No.101 – unmaintained garden","315,92","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","1,5","2,0","20/04/2020","","","20/03/2024"
"GC5HHE6","Multicache","","","F","","Parky na Furci","315,96","E","billesik","14/12/2014","20/03/2024","31/12/2020","Micro","3,0","1,5","31/12/2020","","","20/03/2024"
"GCA2YJ4","Event Cache","","","F","","Panoráma Košíc • Heringeš","315,96","E","BelKed","27/12/2022","20/03/2024","27/12/2022","Other","1,0","2,5","27/12/2022","","","20/03/2024"
"GC8TRCH","Unknown Cache","","","F","","Movies - Lucy","315,96","E","erik.grave1","14/07/2020","20/03/2024","05/06/2023","Micro","4,0","3,5","05/06/2023","","","20/03/2024"
"GC7QW6D","Traditional Cache","","","F","","Parafia Matki Bożej Nieustającej Pomocy","315,99","NE","KingaP","07/06/2018","20/03/2024","06/05/2023","Micro","1,5","2,0","06/05/2023","","","20/03/2024"
"GC9N1WA","Traditional Cache","","","FN","","Umenie na Furči I.","315,99","E","dspandy","02/02/2022","20/03/2024","23/06/2023","Other","1,5","1,5","23/06/2023","","","20/03/2024"
"GC9BCPX","Traditional Cache","","","F","","Spomienka na ohňostroj","316,00","E","Guru Joe","09/05/2021","20/03/2024","04/03/2023","Micro","4,0","2,5","04/03/2023","","","20/03/2024"
"GC905KW","Unknown Cache","","","F","","Movies - Bonus 2","316,00","E","erik.grave1","01/12/2020","20/03/2024","09/06/2023","Regular","5,0","1,5","09/06/2023","","","20/03/2024"
"GC943T6","Unknown Cache","","","F","","Movies - In time","316,02","E","erik.grave1","21/05/2021","20/03/2024","30/01/2023","Small","3,5","2,0","30/01/2023","","","20/03/2024"
"GC329RX","Traditional Cache","","","F","","Letna zahradka","316,04","E","reci73family","15/08/2011","20/03/2024","30/01/2024","Micro","2,0","2,5","30/01/2024","","","20/03/2024"
"GC9ZAJR","Unknown Cache","","","F","","LAB Bonus Prechádzka obcou Obišovce","316,06","E","Jeseň","03/09/2022","20/03/2024","11/01/2023","Small","2,5","2,5","11/01/2023","","","20/03/2024"
"GC8VRCV","Traditional Cache","","","F","","Furčiansky poklad","316,07","E","kingcondordanko","28/06/2020","20/03/2024","25/07/2022","Regular","2,0","2,0","25/07/2022","","","20/03/2024"
"GC5X5VB","Unknown Cache","","","F","","TB/GC/xWG Hotel","316,07","E","reci73 & family , bajuz123","08/06/2015","20/03/2024","19/01/2021","Regular","5,0","1,5","19/01/2021","","","20/03/2024"
"GCA5V97","Event Cache","","","F","","Deň morzeovky","316,08","E","dullus","27/04/2023","20/03/2024","27/04/2023","Other","1,0","1,5","27/04/2023","","","20/03/2024"
"GCA64VQ","Event Cache","","","F","","Stretnutie na záhradke","316,08","E","miskakero","30/04/2023","20/03/2024","30/04/2023","Other","1,0","1,5","30/04/2023","","","20/03/2024"
"GC8YFT1","Unknown Cache","","","F","","Movies - Back to the future I,II,III","316,09","E","erik.grave1","01/12/2020","20/03/2024","05/06/2023","Small","4,5","2,0","05/06/2023","","","20/03/2024"
"GC7A4FZ","Traditional Cache","","","F","","SB10 Drienica","316,13","NE","Ringiš","06/08/2017","20/03/2024","02/07/2022","Micro","1,5","2,5","02/07/2022","","","20/03/2024"
"GC5ZBEJ","Unknown Cache","","","F","","Flags I.","316,14","E","hellryba","15/07/2015","20/03/2024","23/02/2021","Regular","2,0","2,5","23/02/2021","","","20/03/2024"
"GC29417","Multicache","","","F","","Kostol Svätej Rodiny Košice","316,14","E","billesik","24/05/2010","20/03/2024","19/04/2021","Regular","2,0","3,0","19/04/2021","","","20/03/2024"
"GC3W93A","Traditional Cache","","","F","","KKK/CCC No.100 – ash-pipe from the heating plant","316,15","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,0","2,0","20/04/2020","","","20/03/2024"
"GC281ZM","Unknown Cache","","","F","","Elektricke stanice Kosic - ES Lemesany","316,15","E","rastislavius","06/05/2010","20/03/2024","10/02/2022","Small","4,0","2,5","10/02/2022","","","20/03/2024"
"GC3W94R","Traditional Cache","","","F","","KKK/CCC No.105 - Heringes II.","316,17","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","1,5","1,5","20/04/2020","","","20/03/2024"
"GC5BCXZ","Unknown Cache","","","F","","Obraz krajiny","316,19","E","billesik","17/12/2014","20/03/2024","05/01/2023","Small","2,5","1,5","05/01/2023","","","20/03/2024"
"GC8RCBR","Unknown Cache","","","F","","Ťahanovský lesopark LAB Bonus","316,19","E","erik.grave1","28/11/2020","20/03/2024","23/02/2021","Small","2,0","2,0","23/02/2021","","","20/03/2024"
"GCA3F40","Traditional Cache","","","F","","Stopy zvierat","316,19","E","achillespoproc","01/01/2023","20/03/2024","17/06/2023","Micro","1,5","2,0","17/06/2023","","","20/03/2024"
"GC3W94E","Traditional Cache","","","F","","KKK/CCC No.104 – Heringes I.","316,22","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,0","1,5","20/04/2020","","","20/03/2024"
"GC983NQ","Unknown Cache","","","F","","DH Ihriská LAB Bonus","316,23","E","kurtica","27/03/2021","20/03/2024","31/03/2021","Regular","3,0","2,0","31/03/2021","","","20/03/2024"
"GC9NVAM","Unknown Cache","","","F","","Košice Intermediate Challenge","316,23","E","Marška","08/05/2022","20/03/2024","18/07/2022","Small","4,0","3,5","24/07/2022","","","20/03/2024"
"GC8V9B5","Unknown Cache","","","F","","Stromy mesta","316,26","E","Dalibor a Dominika","19/06/2020","20/03/2024","10/12/2022","Other","4,5","1,5","10/12/2022","","","20/03/2024"
"GC9FV04","Unknown Cache","","","F","","World of Tanks","316,26","E","miskakero","01/09/2021","20/03/2024","19/10/2021","Large","5,0","4,0","19/10/2021","","","20/03/2024"
"GCA6XE8","Traditional Cache","","","F","","Historické cesty - Stará Sečovská cesta","316,27","E","maroshslovakia","07/04/2023","20/03/2024","05/06/2023","Small","2,0","1,5","05/06/2023","","","20/03/2024"
"GC3T7C5","Traditional Cache","","","F","","KKK/CCC No.003 - hill Vinicna I.","316,29","E","mkr.","11/08/2012","20/03/2024","23/02/2021","Micro","2,0","2,0","23/02/2021","","","20/03/2024"
"GC3JA8Q","Traditional Cache","","","F","","Bitka o Silmarily","316,31","E","Latzi","30/04/2012","20/03/2024","31/12/2020","Regular","2,0","2,0","31/12/2020","","","20/03/2024"
"GC1WVHN","Traditional Cache","","","F","","Vychodne Mesto","316,36","E","pedro77","05/08/2009","20/03/2024","18/07/2022","Small","1,5","2,0","18/07/2022","","","20/03/2024"
"GCA2K2W","Unknown Cache","","","F","","Street Art na Furči LAB Bonus","316,38","E","kurtica","09/12/2022","20/03/2024","07/02/2023","Small","2,0","2,0","07/02/2023","","","20/03/2024"
"GC5Q408","Multicache","","","F","","ZS Krosnianska 4, Kosice","316,38","E","marossik","25/03/2015","20/03/2024","25/07/2022","Small","2,0","2,0","25/07/2022","","","20/03/2024"
"GCA00FZ","Traditional Cache","","","F","","Umenie na Furči II.","316,38","E","dspandy","19/09/2022","20/03/2024","20/07/2023","Micro","1,5","1,5","20/07/2023","","","20/03/2024"
"GC8QDMJ","Traditional Cache","","","F","","... zastav sa na chvíľu, sadni si a rozdumuj ...","316,46","E","mkr.","06/05/2020","20/03/2024","01/04/2021","Other","2,0","1,5","01/04/2021","","","20/03/2024"
"GC4ZCFA","Multicache","","","F","","Horská studnička","316,46","NE","B.E.P.E","11/04/2014","20/03/2024","02/07/2022","Small","2,0","2,5","02/07/2022","","","20/03/2024"
"GC20NN3","Traditional Cache","","","F","","Predame tahanovsky les???","316,49","E","mkr. + mimka","14/11/2009","20/03/2024","20/04/2020","Small","1,5","1,5","20/04/2020","","","20/03/2024"
"GC4W3QP","Traditional Cache","","","F","","Cmentarz Żydowski Krynica - Zdrój","316,50","NE","Desantzły","15/02/2014","20/03/2024","06/05/2023","Micro","1,0","1,5","06/05/2023","","","20/03/2024"
"GC3W932","Traditional Cache","","","F","","KKK/CCC No.099 - don't stumble / nezakopni","316,52","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","3,0","1,5","20/04/2020","","","20/03/2024"
"GCA5RC9","Event Cache","","","F","","National High Five Day 2023","316,57","E","Jeseň","20/04/2023","20/03/2024","20/04/2023","Other","1,0","1,0","20/04/2023","","","20/03/2024"
"GC94ZH5","Traditional Cache","","","F","","Zázračný les","316,58","E","trixinka9","09/01/2021","20/03/2024","18/07/2022","Large","1,5","1,5","18/07/2022","","","20/03/2024"
"GC3W952","Traditional Cache","","","F","","KKK/CCC No.106 – beware of muggles","316,59","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,5","2,0","20/04/2020","","","20/03/2024"
"GC521KG","Traditional Cache","","","F","","Vinicna (408 m n. m.)","316,59","E","LesMarco","11/04/2014","20/03/2024","23/02/2021","Micro","4,0","2,0","23/02/2021","","","20/03/2024"
"GC3T7BZ","Traditional Cache","","","F","","KKK/CCC No.002 - really BIG stump","316,65","E","mkr.","11/08/2012","20/03/2024","11/04/2020","Micro","1,5","2,0","11/04/2020","","","20/03/2024"
"GC916PH","Traditional Cache","","","F","","ZELENÁ STRÁŇ","316,68","E","dankogamer","12/10/2020","20/03/2024","20/07/2023","Micro","2,0","1,0","20/07/2023","","","20/03/2024"
"GC973B0","Multicache","","","F","","Starý lom","316,74","NE","B.E.P.E","27/04/2021","20/03/2024","02/07/2022","Small","1,5","3,0","02/07/2022","","","20/03/2024"
"GC8RAAH","Unknown Cache","","","F","","Kríž","316,76","E","Dalibor a Dominika","21/05/2020","20/03/2024","31/03/2021","Other","4,0","1,5","31/03/2021","","","20/03/2024"
"GC3F2TD","Multicache","","","F","","Elektricke stanice Kosic I. - ES Vychod","316,78","E","rastislavius","21/03/2012","20/03/2024","20/07/2023","Small","2,0","2,0","20/07/2023","","","20/03/2024"
"GC3W92W","Traditional Cache","","","F","","KKK/CCC No.098 – unpaved road","316,80","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,0","2,0","20/04/2020","","","20/03/2024"
"GC9GG5B","Unknown Cache","","","F","","Vlna nebezpečenstva","316,81","E","dankogamer","22/02/2022","20/03/2024","18/07/2022","Other","3,0","2,5","18/07/2022","","","20/03/2024"
"GC9Q2B5","Traditional Cache","","","F","","Źródełko Słoneczne","316,85","NE","DERLA_KR","18/03/2022","20/03/2024","06/05/2023","Small","1,5","1,5","06/05/2023","","","20/03/2024"
"GC3T7BG","Traditional Cache","","","F","","KKK/CCC No.001 - START","316,87","E","mkr.","11/08/2012","20/03/2024","11/04/2020","Micro","2,5","2,0","11/04/2020","","","20/03/2024"
"GCA32VA","Traditional Cache","","","F","","Brv na Rju","316,87","SW","icabrian & kompaski","18/12/2022","20/03/2024","03/07/2023","Micro","1,5","1,5","03/07/2023","","","20/03/2024"
"GC9XEWX","Unknown Cache","","","F","","Po stopách archívnych kešiek LAB Bonus","316,89","E","dullus, Jeseň, dspandy","21/07/2022","20/03/2024","22/07/2022","Small","3,0","2,0","22/07/2022","","","20/03/2024"
"GC2FXDC","Unknown Cache","","","F","","Košická Nová Ves","316,91","E","billesik","28/09/2010","20/03/2024","27/03/2021","Small","2,5","1,5","27/03/2021","","","20/03/2024"
"GCABGPJ","Unknown Cache","","","F","","Truhlica mŕtveho muža","316,95","E","dspandy","17/07/2023","20/03/2024","17/07/2023","Regular","3,0","2,0","17/07/2023","","","20/03/2024"
"GC3W959","Traditional Cache","","","F","","KKK/CCC No.107 – big V stump","316,96","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,0","2,0","20/04/2020","","","20/03/2024"
"GC9AKTQ","Multicache","","","F","","Dve čerešne v lese","316,98","E","trixinka9","02/05/2021","20/03/2024","18/07/2022","Large","1,5","2,0","18/07/2022","","","20/03/2024"
"GC12C4N","Traditional Cache","","","F","","Š...š - ŠARIŠ castle","317,01","E","B T Team - adopt.","22/04/2007","20/03/2024","03/01/2022","Regular","2,0","2,0","03/01/2022","","","20/03/2024"
"GC21C0V","Traditional Cache","","","FN","","kamenny most","317,09","E","lorenzlubos","27/11/2009","20/03/2024","08/05/2022","Small","1,0","2,5","08/05/2022","","","20/03/2024"
"GC3M8KP","Multicache","","","F","","Sedačková lanovka Drienica – Lysá I","317,09","NE","B.E.P.E","26/05/2012","20/03/2024","02/07/2022","Small","1,5","2,0","02/07/2022","","","20/03/2024"
"GCA56KH","Unknown Cache","","","F","","#2 Z rozprávky do rozprávky","317,09","E","Jeseň","23/02/2023","20/03/2024","11/09/2023","Regular","2,5","2,0","11/09/2023","","","20/03/2024"
"GC9TXYB","Traditional Cache","","","F","","Pramen čorgov","317,11","E","Enspender","18/05/2022","20/03/2024","18/05/2022","Other","2,5","1,5","18/05/2022","","","20/03/2024"
"GC3JA27","Multicache","","","F","","Nikifor Krynicki","317,11","NE","mpark","29/04/2012","20/03/2024","23/07/2020","Regular","2,5","1,5","23/07/2020","","","20/03/2024"
"GCA3BNA","Unknown Cache","","","F","","LES SPOMIENOK II.","317,18","E","achillespoproc","01/01/2023","20/03/2024","02/01/2023","Small","2,0","2,0","02/01/2023","","","20/03/2024"
"GC795ZQ","Traditional Cache","","","F","","Kumak pod Górą Parkową","317,30","NE","skalpelx","19/07/2017","20/03/2024","23/07/2020","Micro","2,0","2,0","23/07/2020","","","20/03/2024"
"GC3T7AV","Traditional Cache","","","F","","KKK/CCC No.000 - INTRODUCTION","317,31","E","mkr.","08/08/2012","20/03/2024","11/04/2020","Micro","1,5","2,0","11/04/2020","","","20/03/2024"
"GCA3Z3G","Unknown Cache","","","F","","#1 Z rozprávky do rozprávky","317,34","E","Jeseň","16/01/2023","20/03/2024","24/01/2023","Micro","2,5","2,5","24/01/2023","","","20/03/2024"
"GC84YJR","Unknown Cache","","","F","","Nakresli mi vtáčika","317,36","E","Hextall","18/03/2019","20/03/2024","31/03/2021","Regular","2,0","2,0","31/03/2021","","","20/03/2024"
"GC9VB82","Unknown Cache","","","F","","Prechádzka po Košickej Novej Vsi / Bonus Lab","317,36","E","miskakero","28/05/2022","20/03/2024","17/06/2022","Regular","3,5","3,0","25/07/2022","","","20/03/2024"
"GC3W92M","Traditional Cache","","","XF","","KKK/CCC No.097 - billboard avenue","317,37","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","1,0","1,5","20/04/2020","","","20/03/2024"
"GC79604","Traditional Cache","","","F","","Kościół Zdrojowy pw. Przemienienia Pańskiego","317,39","NE","skalpelx","19/07/2017","20/03/2024","23/07/2020","Micro","1,5","2,0","23/07/2020","","","20/03/2024"
"GC26X6P","Letterbox Hybrid","","","F","","10! Dave Ulmer - TOP EFFORT","317,44","E","mkr.","30/04/2010","20/03/2024","11/04/2020","Small","2,0","1,5","11/04/2020","","","20/03/2024"
"GC3W95G","Traditional Cache","","","F","","KKK/CCC No.108 – Furca – woodpark","317,50","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,0","2,0","20/04/2020","","","20/03/2024"
"GC669ZK","Traditional Cache","","","F","","Potok Palenica - Krynica Zdrój","317,57","NE","geokaczor","04/11/2015","20/03/2024","23/07/2020","Micro","2,0","3,5","23/07/2020","","","20/03/2024"
"GC8YRWK","Unknown Cache","","","F","","Pokémon","317,59","E","vogy1","22/08/2020","20/03/2024","26/08/2020","Regular","5,0","2,5","26/08/2020","","","20/03/2024"
"GC3W961","Traditional Cache","","","F","","KKK/CCC No.110 - ... the last one? Maybe... :-))","317,59","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","1,5","2,0","20/04/2020","","","20/03/2024"
"GC2J3K4","Unknown Cache","","","F","","Google earth No.2 - atomovy hrib / mushroom clouds","317,64","E","mkr.","17/11/2010","20/03/2024","04/05/2022","Small","3,0","1,0","04/05/2022","","","20/03/2024"
"GC3XCJ6","Traditional Cache","","","F","","Góra (m)Parkowa","317,66","NE","mpark","23/09/2012","20/03/2024","23/07/2020","Small","2,0","2,0","23/07/2020","","","20/03/2024"
"GC8VXEV","Unknown Cache","","","F","","Vitajte v Lesoparku LAB Bonus","317,67","E","kurtica","26/08/2020","20/03/2024","31/12/2020","Regular","2,0","2,5","31/12/2020","","","20/03/2024"
"GC1DN9J","Traditional Cache","","","F","","Bohinjsko Jezero - Ribčev Laz","317,67","SW","Silberschakal","29/06/2008","20/03/2024","03/07/2023","Small","1,5","2,5","03/07/2023","","","20/03/2024"
"GC7B8E5","Virtual Cache","","","F","","Štirje srčni možje / Four brave men","317,69","SW","icabrian","21/05/2018","20/03/2024","03/07/2023","Virtual","1,5","1,5","03/07/2023","","","20/03/2024"
"GC3W95R","Traditional Cache","","","XF","","KKK/CCC No.109 – final downhill","317,70","E","mkr.","06/09/2012","20/03/2024","20/04/2020","Micro","2,5","2,0","20/04/2020","","","20/03/2024"
"GC7AFVZ","Traditional Cache","","","F","","Lake Bohinj #1","317,71","SW","leonmodic2002","12/08/2017","20/03/2024","03/07/2023","Micro","1,5","2,0","03/07/2023","","","20/03/2024"
"GC3YA3Q","Traditional Cache","","","F","","Okoli Bohinjskega jezera I","317,77","SW","bostjan85 family","05/10/2012","20/03/2024","03/07/2023","Micro","1,5","1,5","03/07/2023","","","20/03/2024"
"GCA26NZ","Traditional Cache","","","F","","Obec Lemešany","317,79","E","LCSLaces","16/11/2022","20/03/2024","11/11/2023","Micro","2,0","1,5","11/11/2023","","","20/03/2024"
"GC2XKDF","Traditional Cache","","","F","","PS - 27","318,03","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC2XKEY","Traditional Cache","","","F","","PS - 28","318,04","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC5YDKG","Traditional Cache","","","F","","PO 19 - Haniska","318,15","E","Johny;)","29/06/2015","20/03/2024","11/01/2023","Micro","2,0","1,5","11/01/2023","","","20/03/2024"
"GC66DTC","Traditional Cache","","","F","","Stará vodná nádrž","318,39","E","Adao&Family","07/11/2015","20/03/2024","07/04/2023","Small","1,5","2,5","07/04/2023","","","20/03/2024"
"GC2XMV9","Traditional Cache","","","F","","PS - 22","318,41","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC2XMHZ","Traditional Cache","","","F","","PS - 20","318,48","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC6MB6V","Traditional Cache","","","F","","Parný rušeň","318,62","E","medved256","17/06/2016","20/03/2024","03/01/2022","Other","3,0","1,5","03/01/2022","","","20/03/2024"
"GC9XHG9","Traditional Cache","","","F","","Obec Budimír","318,91","E","LCSLaces","22/07/2022","20/03/2024","04/03/2023","Micro","3,0","1,5","04/03/2023","","","20/03/2024"
"GC77V8P","Traditional Cache","","","F","","Welcome to PRESOV  5","318,94","E","Condorik & Condor","23/06/2017","20/03/2024","10/02/2022","Micro","1,0","1,5","10/02/2022","","","20/03/2024"
"GC64NHY","Unknown Cache","","","F","","Spomíname","319,07","E","lenmoja","06/10/2015","20/03/2024","04/10/2021","Small","3,0","1,5","04/10/2021","","","20/03/2024"
"GC3YA5X","Traditional Cache","","","F","","Okoli Bohinjskega jezera VI","319,07","SW","bostjan85 family","05/10/2012","20/03/2024","03/07/2023","Micro","2,0","2,0","03/07/2023","","","20/03/2024"
"GCA81TA","Traditional Cache","","","F","","Budimírsky starý kaštieľ","319,07","E","dullus","01/05/2023","20/03/2024","09/06/2023","Micro","1,5","2,0","09/06/2023","","","20/03/2024"
"GC9MBGK","Unknown Cache","","","F","","Akademický Prešov - LABbonus","319,13","E","B T Team","20/12/2022","20/03/2024","11/01/2023","Regular","5,0","1,5","11/01/2023","","","20/03/2024"
"GC7K1KR","Traditional Cache","","","F","","PresovView 12","319,17","E","Basetovci","27/02/2018","20/03/2024","11/01/2023","Micro","2,0","2,0","11/01/2023","","","20/03/2024"
"GC2XKAF","Traditional Cache","","","F","","PS - 11","319,22","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC79BZ2","Traditional Cache","","","F","","Pod Wilec hôrkou","319,23","E","Johny;)","05/08/2017","20/03/2024","11/01/2023","Small","2,0","1,5","11/01/2023","","","20/03/2024"
"GC6Q4A7","Traditional Cache","","","F","","Welcome to PRESOV  2","319,28","E","Condorik & Condor","12/08/2016","20/03/2024","19/06/2020","Micro","2,5","1,5","19/06/2020","","","20/03/2024"
"GC92R1R","Unknown Cache","","","F","","Prešovské športoviská - Bonus cache","319,33","E","Dami_11","15/11/2020","20/03/2024","21/02/2022","Small","4,0","1,5","21/02/2022","","","20/03/2024"
"GC2XK9G","Traditional Cache","","","F","","PS - 09","319,35","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC2XK7H","Traditional Cache","","","F","","PS - 08","319,39","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC2ARFM","Traditional Cache","","","F","","1. FC Tatran","319,55","E","django1","11/07/2010","20/03/2024","21/02/2022","Micro","2,0","1,0","21/02/2022","","","20/03/2024"
"GC70DFA","Traditional Cache","","","F","","PresovView 10","319,55","E","Basetovci","12/02/2017","20/03/2024","06/04/2023","Micro","1,0","3,0","06/04/2023","","","20/03/2024"
"GC9PDK9","Unknown Cache","","","F","","Hádanky #5 - Puzzle","319,58","E","Dami_11","05/03/2022","20/03/2024","11/01/2023","Micro","3,0","1,5","11/01/2023","","","20/03/2024"
"GC2XK4T","Traditional Cache","","","F","","PS - 04","319,59","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC1WRBK","Traditional Cache","","","FN","","Caraffova väznica","319,60","E","Django1","08/08/2009","20/03/2024","21/02/2022","Micro","2,5","1,5","21/02/2022","","","20/03/2024"
"GC2XNWC","Traditional Cache","","","F","","PS - 39","319,60","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC2XK46","Traditional Cache","","","F","","PS - 02","319,61","E","LANS100","17/07/2011","20/03/2024","04/04/2023","Micro","1,5","1,5","04/04/2023","","","20/03/2024"
"GC1G5BF","Traditional Cache","","","F","","Zidovska synagoga - Jewish synagogue","319,62","E","veve","09/09/2008","20/03/2024","19/07/2023","Micro","1,0","1,0","19/07/2023","","","20/03/2024"
"GC9W8HR","Traditional Cache","","","F","","Zvok kitare in neskončni večeri","319,62","SW","spelius","19/06/2022","20/03/2024","03/07/2023","Micro","1,5","1,5","03/07/2023","","","20/03/2024"
"GC47REP","Traditional Cache","","","F","","D1 Janovik - zapad","319,65","E","B T Team","16/03/2013","20/03/2024","01/08/2021","Micro","2,0","1,0","01/08/2021","","","20/03/2024"
"GC47REZ","Traditional Cache","","","F","","D1 Janovik - vychod","319,65","E","B T Team","16/03/2013","20/03/2024","31/12/2020","Micro","2,0","1,0","31/12/2020","","","20/03/2024"
"GC26NQG","Traditional Cache","","","F","","Chram sv. Alexandra Nevskeho","319,66","E","Vrso1","12/04/2010","20/03/2024","19/04/2021","Small","1,5","1,5","19/04/2021","","","20/03/2024"
"GC81981","Unknown Cache","","","F","","AUTOŠKOLA - DOPRAVNÉ NEHODY","319,66","E","saropresov","21/01/2019","20/03/2024","21/02/2022","Micro","2,5","2,0","21/02/2022","","","20/03/2024"
"GC7B6AQ","Virtual Cache","","","F","","Nebojte sa! - Be Not Afraid!","319,69","E","Igi","28/09/2017","20/03/2024","19/04/2021","Virtual","1,5","1,5","19/04/2021","","","20/03/2024"
"GC3YA5G","Traditional Cache","","","F","","Okoli Bohinjskega jezera V","319,69","SW","Kisstros","05/10/2012","20/03/2024","03/07/2023","Small","2,0","2,0","03/07/2023","","","20/03/2024"
"GC6QCA3","Traditional Cache","","","F","","Welcome to PRESOV  4","319,70","E","Condorik & Condor","17/08/2016","20/03/2024","06/04/2023","Small","3,5","1,5","06/04/2023","","","20/03/2024"
"GCA2T2K","Unknown Cache","","","F","","FIFA World Cup      [ XWG Exchange]","319,72","E","Dami_11","31/12/2022","20/03/2024","11/01/2023","Other","3,5","1,5","11/01/2023","","","20/03/2024"
"GC8B9Z2","Traditional Cache","","","F","","Nižná Hutka- záhrady","319,73","E","laci18","27/07/2019","20/03/2024","11/09/2023","Small","3,0","2,0","11/09/2023","","","20/03/2024"
"GC2XNWM","Traditional Cache","","","F","","PS - 40","319,73","E","LANS100","17/07/2011","20/03/2024","07/04/2023","Micro","1,5","1,5","07/04/2023","","","20/03/2024"
"GC1KARF","Traditional Cache","","","F","","TB hotel Na rohu","319,75","E","Vrso","01/01/2009","20/03/2024","19/04/2021","Other","1,5","1,5","19/04/2021","","","20/03/2024"
"GC2Y204","Traditional Cache","","","F","","PS - 00","319,77","E","LANS100","17/07/2011","20/03/2024","06/04/2023","Micro","1,5","1,5","06/04/2023","","","20/03/2024"
"GC8JYPV","Unknown Cache","","","F","","Welcome to PRESOV","319,78","E","Condorik & CONDOR","19/02/2020","20/03/2024","19/04/2021","Other","3,5","1,0","19/04/2021","","","20/03/2024"
"GC890WB","Virtual Cache","","","F","","Turínske plátno / Shroud of Turin","319,81","E","Basetovci","01/01/2020","20/03/2024","19/04/2021","Virtual","1,0","1,0","19/04/2021","","","20/03/2024"
"GCAHBT3","Event Cache","","","F","","Vitaj, 2024!","319,87","E","Johny;)","01/01/2024","20/03/2024","01/01/2024","Other","1,0","1,0","01/01/2024","","","20/03/2024"
"GC5YDK7","Traditional Cache","","","F","","PO 60 - Prešov","319,90","E","Johny;)","29/06/2015","20/03/2024","21/02/2022","Micro","2,0","1,5","21/02/2022","","","20/03/2024"
"GC1RECW","Traditional Cache","","","F","","49. rovnobezka #1","319,91","E","Vrso","16/05/2009","20/03/2024","21/02/2022","Micro","1,0","1,5","21/02/2022","","","20/03/2024"
"GC2Y920","Traditional Cache","","","F","","PS - 99","319,92","E","LANS100","17/07/2011","20/03/2024","06/04/2023","Micro","1,5","1,5","06/04/2023","","","20/03/2024"
"GCA1ZZX","Traditional Cache","","","F","","Obec Ploské","319,93","E","LCSLaces","10/11/2022","20/03/2024","04/03/2023","Micro","1,0","1,5","04/03/2023","","","20/03/2024"
"GC3W8QX","Traditional Cache","","","F","","KKK/CCC No.089 – attention - rail crossing","319,94","E","mkr.","06/09/2012","20/03/2024","25/08/2022","Micro","1,0","1,5","25/08/2022","","","20/03/2024"
"GC3W919","Traditional Cache","","","F","","KKK/CCC No.091 - drainage slope","319,95","E","mkr.","06/09/2012","20/03/2024","30/01/2024","Micro","2,0","1,5","30/01/2024","","","20/03/2024"
"GC1W6W7","Traditional Cache","","","F","","Hrádky okolím Košíc#1 Vajkovce","319,95","E","lukasino33","21/07/2009","20/03/2024","13/06/2023","Small","1,5","2,0","13/06/2023","","","20/03/2024"
"GC6JKAE","Traditional Cache","","","FN","","Obete omylu","319,97","E","Edulicek","29/05/2016","20/03/2024","21/02/2022","Small","2,0","1,5","21/02/2022","","","20/03/2024"
